File: cap_0002.bin  (131072 bytes, 131072 samples)

   Index   Dec   Hex         Bin
     585    38    26  00100110
     586    38    26  00100110
     587    38    26  00100110
     588    38    26  00100110
     589    38    26  00100110
     590    38    26  00100110
     591    38    26  00100110
     592    38    26  00100110
     593    38    26  00100110
     594    38    26  00100110
     595    38    26  00100110
     596    38    26  00100110
     597    38    26  00100110
     598    38    26  00100110
     599    38    26  00100110
     600    38    26  00100110
     601    38    26  00100110
     602    38    26  00100110
     603    38    26  00100110
     604    38    26  00100110
     605    38    26  00100110
     606    38    26  00100110
     607    38    26  00100110
     608    38    26  00100110
     609    38    26  00100110
     610    38    26  00100110
     611    38    26  00100110
     612    38    26  00100110
     613    38    26  00100110
     614    39    27  00100111
     615    38    26  00100110
     616    38    26  00100110
     617    39    27  00100111
     618    39    27  00100111
     619    38    26  00100110
     620    39    27  00100111
     621    39    27  00100111
     622    39    27  00100111
     623    38    26  00100110
     624    39    27  00100111
     625    39    27  00100111
     626    39    27  00100111
     627    39    27  00100111
     628    39    27  00100111
     629    39    27  00100111
     630    39    27  00100111
     631    39    27  00100111
     632    39    27  00100111
     633    39    27  00100111
     634    39    27  00100111
     635    39    27  00100111
     636    39    27  00100111
     637    39    27  00100111
     638    39    27  00100111
     639    39    27  00100111
     640    39    27  00100111
     641    39    27  00100111
     642    39    27  00100111
     643    39    27  00100111
     644    39    27  00100111
     645    39    27  00100111
     646    39    27  00100111
     647    39    27  00100111
     648    39    27  00100111
     649    39    27  00100111
     650    39    27  00100111
     651    39    27  00100111
     652    39    27  00100111
     653    39    27  00100111
     654    39    27  00100111
     655    39    27  00100111
     656    39    27  00100111
     657    39    27  00100111
     658    39    27  00100111
     659    39    27  00100111
     660    39    27  00100111
     661    39    27  00100111
     662    39    27  00100111
     663    39    27  00100111
     664    39    27  00100111
     665    40    28  00101000
     666    40    28  00101000
     667    40    28  00101000
     668    39    27  00100111
     669    39    27  00100111
     670    40    28  00101000
     671    40    28  00101000
     672    39    27  00100111
     673    39    27  00100111
     674    39    27  00100111
     675    39    27  00100111
     676    40    28  00101000
     677    40    28  00101000
     678    40    28  00101000
     679    40    28  00101000
     680    40    28  00101000
     681    40    28  00101000
     682    40    28  00101000
     683    40    28  00101000
     684    40    28  00101000
     685    40    28  00101000
     686    40    28  00101000
     687    40    28  00101000
     688    40    28  00101000
     689    40    28  00101000
     690    40    28  00101000
     691    40    28  00101000
     692    40    28  00101000
     693    40    28  00101000
